x-axis,y-axis,z-axis,sensor,rssi,phase,frequency,room_id,gender,activity
0.1196,0.12402,-0.99434,2,-51.0,5.3321,923.25,2,0,1
0.24858,0.3422,-1.0172,2,-51.5,1.2671,923.25,2,0,1
0.14305,0.33072,-1.0628,2,-51.0,2.1936,920.75,2,0,1
0.23685,0.33072,-1.0286,2,-50.5,1.8208,922.25,2,0,1
0.37756,0.28478,-0.98294,2,-49.5,2.8072,920.75,2,0,1
0.45964,0.18143,-0.96014,2,-51.5,2.3746,921.25,2,0,1
0.35411,0.33072,-1.0057,2,-50.5,1.5769,922.75,2,0,1
0.20168,0.35368,-1.04,2,-51.0,1.5999,922.75,2,0,1
0.1665,0.29627,-1.0742,2,-51.5,1.827,922.25,2,0,1
0.2134,0.33072,-1.04,2,-53.0,0.9434,923.25,2,0,1
0.24858,0.31923,-1.0172,2,-49.5,2.1552,921.75,2,0,1
0.24858,0.3422,-1.0172,2,-51.5,1.2303,923.25,2,0,1
0.40101,0.22737,-0.94873,2,-51.0,1.9926,921.25,2,0,1
0.27203,0.33072,-1.0057,2,-49.0,0.033748,920.25,2,0,1
0.2134,0.31923,-1.0514,2,-50.5,1.8178,922.25,2,0,1
0.31893,0.2733,-1.0057,2,-51.0,2.281,920.75,2,0,1
0.23685,0.3422,-1.0286,2,-50.5,0.12272,920.25,2,0,1
-0.068007,0.38813,-1.0742,2,-47.0,2.6154,921.75,2,0,1
0.2603,0.33072,-1.0057,2,-49.5,0.041417,920.25,2,0,1
0.31893,0.31923,-1.0172,2,-51.0,1.5278,922.75,2,0,1
0.38928,0.2733,-0.96014,2,-51.5,1.3039,923.25,2,0,1
0.14305,0.31923,-1.0628,2,-51.0,1.9957,921.25,2,0,1
0.1665,0.29627,-1.0628,2,-51.0,6.1789,920.25,2,0,1
0.34238,0.2733,-1.0057,2,-51.0,5.5699,921.25,2,0,1
0.17823,0.28478,-1.0628,2,-51.0,5.8337,920.75,2,0,1
0.23685,0.31923,-1.04,2,-52.0,1.4297,922.25,2,0,1
0.58862,0.19292,-0.90312,2,-52.0,0.96641,923.75,2,0,1
0.27203,0.2733,-1.0286,2,-51.0,2.3853,921.25,2,0,1
0.33066,0.31923,-1.0057,2,-50.0,1.85,922.25,2,0,1
0.44791,0.2733,-0.94873,2,-49.5,0.064427,920.25,2,0,1
0.33066,0.33072,-0.99434,2,-50.0,2.4866,921.25,2,0,1
0.49481,0.21588,-0.93733,2,-50.0,2.1752,921.75,2,0,1
0.40101,0.29627,-0.96014,2,-51.5,1.0247,923.75,2,0,1
0.44791,0.25033,-0.94873,2,-52.5,0.48474,924.75,2,0,1
0.65897,0.18143,-0.89172,2,-50.0,2.2043,921.75,2,0,1
0.30721,0.35368,-0.99434,2,-50.0,2.8486,920.75,2,0,1
0.52999,0.16995,-0.91452,2,-53.0,0.88971,923.25,2,0,1
0.22513,0.33072,-1.0514,2,-52.5,1.1413,923.75,2,0,1
0.40101,0.30775,-0.97154,2,-50.5,1.5846,922.75,2,0,1
0.30721,0.3422,-1.0172,2,-53.0,0.57678,924.25,2,0,1
0.31893,0.26182,-0.99434,2,-52.0,1.3852,922.25,2,0,1
0.23685,0.31923,-1.0286,2,-52.0,1.4097,922.25,2,0,1
0.15478,0.31923,-1.0628,2,-51.5,1.7012,921.75,2,0,1
0.27203,0.35368,-1.0172,2,-53.0,0.43258,924.75,2,0,1
0.62379,0.21588,-0.89172,2,-49.5,2.5725,920.75,2,0,1
0.2603,0.33072,-1.0172,2,-50.0,2.1399,921.75,2,0,1
0.40101,0.22737,-0.96014,2,-50.5,2.6078,920.25,2,0,1
0.27203,0.33072,-1.0172,2,-49.5,2.8103,920.75,2,0,1
0.14305,0.33072,-1.04,2,-51.0,1.9604,921.25,2,0,1
0.50654,0.23885,-0.91452,2,-52.5,0.6995,924.25,2,0,1
0.51826,0.19292,-0.91452,2,-51.0,1.9359,921.25,2,0,1
0.29548,0.2733,-1.0172,2,-52.0,1.241,923.25,2,0,1
0.23685,0.29627,-1.0514,2,-52.5,0.63507,924.25,2,0,1
0.50654,0.25033,-0.91452,2,-51.5,1.3254,923.25,2,0,1
0.15478,0.33072,-1.0514,2,-51.0,1.9819,921.25,2,0,1
0.24858,0.3422,-1.0172,2,-52.0,0.96027,923.75,2,0,1
0.36583,0.25033,-0.96014,2,-51.0,2.0018,921.25,2,0,1
0.23685,0.35368,-1.0172,2,-50.5,2.5188,921.25,2,0,1
0.2603,0.36516,-1.0172,2,-50.5,2.2028,921.75,2,0,1
0.13132,0.31923,-1.0514,2,-51.5,1.9343,921.25,2,0,1
0.40101,0.30775,-0.97154,2,-49.5,2.4682,921.25,2,0,1
0.2603,0.3422,-1.0286,2,-52.5,0.74091,924.25,2,0,1
0.23685,0.33072,-1.0286,2,-52.5,0.71023,924.25,2,0,1
0.28376,0.33072,-1.0172,2,-51.0,1.2824,923.25,2,0,1
0.54171,0.22737,-0.91452,2,-50.0,2.8639,920.75,2,0,1
0.35411,0.22737,-1.0057,2,-51.0,6.1528,920.25,2,0,1
0.23685,0.33072,-1.0286,2,-52.5,0.7133,924.25,2,0,1
0.23685,0.3422,-1.0172,2,-50.5,1.8254,922.25,2,0,1
0.2134,0.31923,-1.0172,2,-50.5,6.0562,920.75,2,0,1
0.29548,0.29627,-1.0057,2,-52.5,1.0891,922.75,2,0,1
0.2134,0.33072,-1.04,2,-53.0,0.87744,923.25,2,0,1
0.37756,0.25033,-0.97154,2,-51.0,1.9359,921.25,2,0,1
0.37756,0.23885,-0.96014,2,-51.5,1.7012,921.75,2,0,1
0.1665,0.30775,-1.0628,2,-51.5,1.7012,921.75,2,0,1
0.31893,0.25033,-1.0057,2,-51.5,1.5386,922.75,2,0,1
0.27203,0.29627,-1.0057,2,-52.0,1.4251,922.25,2,0,1
0.23685,0.30775,-1.0286,2,-51.5,1.7135,921.75,2,0,1
0.18995,0.33072,-1.04,2,-50.5,2.2657,920.75,2,0,1
0.18995,0.31923,-1.04,2,-50.5,2.5372,920.25,2,0,1
0.29548,0.3422,-0.99434,2,-50.0,2.2457,921.25,2,0,1
0.15478,0.31923,-1.0628,2,-51.0,1.9696,921.25,2,0,1
0.29548,0.33072,-1.0172,2,-50.5,2.1154,921.75,2,0,1
0.2603,0.35368,-1.0172,2,-50.5,1.9098,922.25,2,0,1
0.37756,0.25033,-0.97154,2,-51.5,1.9405,921.25,2,0,1
0.27203,0.3422,-1.0286,2,-52.0,0.97715,923.75,2,0,1
0.33066,0.33072,-0.99434,2,-49.5,2.4682,921.25,2,0,1
0.29548,0.33072,-1.0057,2,-50.0,2.2626,921.25,2,0,1
0.49481,0.25033,-0.92593,2,-51.0,1.2303,923.25,2,0,1
0.24858,0.3422,-1.0172,2,-50.0,1.9343,922.25,2,0,1
0.20168,0.33072,-1.0514,2,-52.0,1.4373,922.25,2,0,1
0.40101,0.2044,-0.97154,2,-51.5,2.0739,921.75,2,0,1
0.2603,0.37665,-1.04,2,-52.0,1.0324,923.75,2,0,1
-0.12663,0.42258,-1.0742,2,-51.5,4.2859,920.75,2,0,1
0.34238,0.25033,-1.0172,2,-51.5,1.7794,922.25,2,0,1
0.23685,0.28478,-1.0286,2,-51.5,1.4987,922.75,2,0,1
0.35411,0.22737,-1.0057,2,-51.0,2.3501,921.25,2,0,1
0.31893,0.31923,-0.99434,2,-52.0,0.73324,924.25,2,0,1
0.15478,0.31923,-1.0628,2,-51.0,1.9727,921.25,2,0,1
0.15478,0.33072,-1.0628,2,-51.0,5.7279,920.25,2,0,1
0.2603,0.33072,-1.0057,2,-49.5,2.8072,920.75,2,0,1
0.36583,0.23885,-0.99434,2,-52.5,0.97101,923.75,2,0,1
0.18995,0.33072,-1.0286,2,-51.0,2.0003,921.25,2,0,1
0.23685,0.28478,-1.04,2,-51.5,1.7825,922.25,2,0,1
0.58862,0.21588,-0.90312,2,-49.5,2.1399,921.75,2,0,1
0.45964,0.26182,-0.93733,2,-51.0,1.2502,923.25,2,0,1
0.24858,0.35368,-1.0057,2,-50.5,1.9159,922.25,2,0,1
0.41273,0.30775,-0.97154,2,-50.0,6.0485,920.25,2,0,1
0.58862,0.19292,-0.90312,2,-52.0,0.95107,923.75,2,0,1
0.18995,0.33072,-1.04,2,-50.5,2.2964,920.75,2,0,1
0.14305,0.0091865,-1.0286,2,-48.5,5.938,921.25,2,0,1
0.30721,0.36516,-1.0057,2,-50.0,2.4666,921.25,2,0,1
0.31893,0.33072,-1.0057,2,-49.5,5.9657,920.75,2,0,1
0.1665,0.3422,-1.0628,2,-52.0,5.7003,921.25,2,0,1
0.36583,0.29627,-0.97154,2,-52.0,1.3484,923.25,2,0,1
0.27203,0.33072,-1.0172,2,-51.0,1.2395,923.25,2,0,1
0.22513,0.33072,-1.04,2,-51.0,1.9512,921.25,2,0,1
0.57689,0.2044,-0.89172,2,-50.0,2.2258,921.75,2,0,1
0.35411,0.3422,-0.99434,2,-51.0,1.3039,923.25,2,0,1
0.15478,0.33072,-1.0628,2,-53.0,1.1689,922.75,2,0,1
0.34238,0.33072,-0.99434,2,-50.0,1.9466,921.75,2,0,1
0.28376,0.3422,-1.0057,2,-50.0,1.8178,922.25,2,0,1
0.29548,0.28478,-0.99434,2,-51.0,2.0126,921.25,2,0,1
0.17823,0.31923,-1.04,2,-50.5,2.2841,920.75,2,0,1
0.2603,0.33072,-1.0172,2,-49.5,2.8333,920.75,2,0,1
0.29548,-0.036746,-1.0286,2,-48.0,3.5527,920.25,2,0,1
0.2603,0.33072,-1.0172,2,-51.5,1.2195,923.25,2,0,1
0.17823,0.28478,-1.0628,2,-51.5,1.5232,922.75,2,0,1
0.24858,0.33072,-1.0172,2,-49.5,2.4743,921.25,2,0,1
0.18995,0.31923,-1.04,2,-53.0,1.1628,922.75,2,0,1
0.18995,0.28478,-1.0514,2,-52.0,1.5463,922.75,2,0,1
0.34238,0.33072,-0.99434,2,-51.0,1.6245,922.75,2,0,1
0.28376,0.26182,-1.04,2,-51.0,6.1574,920.25,2,0,1
0.22513,0.33072,-1.0286,2,-51.5,1.6552,921.75,2,0,1
0.14305,0.33072,-1.04,2,-52.0,1.6506,921.75,2,0,1
0.37756,0.30775,-0.97154,2,-50.5,2.1292,921.75,2,0,1
0.23685,0.33072,-1.0286,2,-49.5,2.4758,921.25,2,0,1
0.49481,0.18143,-0.94873,2,-51.5,1.8193,922.25,2,0,1
0.20168,0.31923,-1.04,2,-51.5,1.7273,921.75,2,0,1
0.38928,0.22737,-0.98294,2,-51.5,1.807,922.25,2,0,1
0.20168,0.3422,-1.0286,2,-53.0,0.90812,923.25,2,0,1
0.35411,0.26182,-0.97154,2,-51.5,1.6858,921.75,2,0,1
0.56517,0.22737,-0.89172,2,-50.5,1.5417,922.75,2,0,1
0.38928,0.31923,-0.98294,2,-52.5,0.70563,924.25,2,0,1
0.49481,0.19292,-0.92593,2,-51.0,2.2135,920.75,2,0,1
0.28376,0.33072,-1.0057,2,-49.5,1.853,922.25,2,0,1
0.33066,0.33072,-0.99434,2,-49.5,5.9979,920.75,2,0,1
0.69414,0.76708,-0.15052,2,-59.5,5.2708,923.75,2,0,0
0.15478,0.33072,-1.0514,2,-51.0,1.9712,921.25,2,0,1
0.62379,0.19292,-0.89172,2,-50.0,2.4452,921.25,2,0,1
0.58862,0.16995,-0.90312,2,-50.5,2.2672,920.75,2,0,1
0.51826,0.16995,-0.91452,2,-50.5,2.2657,920.75,2,0,1
0.65897,0.18143,-0.86891,2,-50.0,1.8454,922.25,2,0,1
0.23685,0.33072,-1.0286,2,-50.5,2.2887,920.75,2,0,1
0.42446,0.30775,-0.96014,2,-50.5,1.6705,922.25,2,0,1
0.18995,0.36516,-1.0057,2,-51.5,2.8808,920.75,2,0,1
0.1665,0.30775,-1.0628,2,-51.5,1.6874,921.75,2,0,1
0.43619,0.30775,-0.96014,2,-49.5,2.1445,921.75,2,0,1
0.49481,0.25033,-0.92593,2,-50.5,1.6352,922.75,2,0,1
0.37756,0.21588,-0.96014,2,-51.5,1.7779,922.25,2,0,1
0.15478,0.33072,-1.0628,2,-51.0,1.9988,921.25,2,0,1
0.18995,0.36516,-1.0286,2,-54.0,0.9434,924.25,2,0,1
0.24858,0.3422,-1.0172,2,-49.5,5.9687,920.75,2,0,1
0.37756,0.3422,-0.99434,2,-51.0,1.3698,922.75,2,0,1
0.2134,0.33072,-1.0286,2,-53.0,0.88971,923.25,2,0,1
0.35411,0.30775,-0.98294,2,-50.5,1.8684,922.25,2,0,1
0.50654,0.22737,-0.91452,2,-49.5,5.9871,920.75,2,0,1
0.1665,0.35368,-1.04,2,-51.5,1.4251,923.25,2,0,1
0.24858,0.33072,-1.0172,2,-49.0,2.4866,921.25,2,0,1
0.54171,0.14698,-0.91452,2,-51.0,5.8169,920.75,2,0,1
0.33066,0.31923,-1.0057,2,-51.5,1.017,923.75,2,0,1
0.38928,0.21588,-0.97154,2,-51.5,1.784,922.25,2,0,1
0.27203,0.28478,-1.04,2,-51.0,2.686,920.75,2,0,1
0.47136,0.23885,-0.94873,2,-52.0,0.90351,923.75,2,0,1
0.44791,0.2733,-0.94873,2,-52.0,0.99555,923.75,2,0,1
0.28376,0.3422,-1.0172,2,-50.5,1.9896,921.75,2,0,1
0.42446,0.59483,-0.76628,2,-50.0,3.384,920.75,2,0,0
0.42446,0.46851,-0.93733,2,-50.5,1.6045,922.75,2,0,1
0.18995,0.29627,-1.0742,2,-50.5,1.7181,922.25,2,0,1
0.30721,0.35368,-1.0172,2,-50.0,2.7918,920.75,2,0,1
0.65897,0.18143,-0.89172,2,-50.0,2.1951,921.75,2,0,1
0.49481,0.18143,-0.94873,2,-52.0,1.7978,922.25,2,0,1
0.22513,0.3422,-1.0057,2,-52.5,1.6628,922.75,2,0,1
0.83485,0.76708,-0.013684,2,-59.5,1.0907,920.25,2,0,0
0.62379,0.19292,-0.89172,2,-50.0,2.4513,921.25,2,0,1
0.65897,0.18143,-0.86891,2,-51.0,1.2671,923.25,2,0,1
0.36583,0.31923,-0.99434,2,-49.5,2.12,921.75,2,0,1
0.17823,0.33072,-1.04,2,-51.5,1.6981,921.75,2,0,1
0.2603,0.33072,-1.04,2,-51.5,1.9865,922.25,2,0,1
0.69414,0.15847,-0.86891,2,-50.5,1.557,922.75,2,0,1
0.45964,0.2733,-0.94873,2,-52.5,0.66728,924.25,2,0,1
0.28376,0.29627,-1.0057,2,-52.0,1.4128,922.25,2,0,1
0.23685,-0.01378,-1.04,2,-46.5,2.4099,922.25,2,0,1
0.2603,0.33072,-1.0172,2,-51.5,1.2272,923.25,2,0,1
0.33066,0.33072,-0.99434,2,-54.0,6.254,925.75,2,0,1
0.33066,0.2733,-0.98294,2,-51.5,1.7242,921.75,2,0,1
0.64724,0.2044,-0.88031,2,-49.5,6.0009,920.75,2,0,1
0.22513,0.3422,-1.04,2,-50.5,0.064427,920.25,2,0,1
0.14305,0.0091865,-1.0286,2,-47.5,3.5051,920.25,2,0,1
0.2134,0.2733,-1.04,2,-53.0,0.7225,924.25,2,0,1
0.27203,0.28478,-1.04,2,-51.0,5.8215,920.75,2,0,1
0.20168,0.28478,-1.04,2,-51.0,2.3547,921.25,2,0,1
0.1665,0.30775,-1.0628,2,-52.0,1.4051,922.25,2,0,1
0.57689,0.15847,-0.91452,2,-53.0,0.90812,923.25,2,0,1
0.24858,0.31923,-1.0286,2,-50.5,1.8331,922.25,2,0,1
0.2134,0.35368,-1.0286,2,-50.5,1.8638,922.25,2,0,1
0.15478,0.31923,-1.04,2,-52.0,1.4373,922.25,2,0,1
0.41273,0.22737,-0.96014,2,-53.0,1.0999,922.75,2,0,1
0.50654,0.22737,-0.91452,2,-49.5,5.9703,920.75,2,0,1
0.24858,0.3422,-1.0172,2,-50.0,0.026078,920.25,2,0,1
0.27203,0.3422,-1.0172,2,-50.5,1.7902,922.25,2,0,1
0.49481,0.21588,-0.93733,2,-49.5,2.1844,921.75,2,0,1
0.2603,0.33072,-1.0172,2,-50.0,0.010738,920.25,2,0,1
0.18995,0.28478,-1.0628,2,-51.0,5.846,920.75,2,0,1
0.45964,0.18143,-0.94873,2,-51.0,5.7938,920.75,2,0,1
0.49481,0.25033,-0.91452,2,-51.0,1.2901,923.25,2,0,1
0.48309,0.25033,-0.93733,2,-49.5,0.001534,920.25,2,0,1
0.45964,0.23885,-0.93733,2,-51.5,1.4481,923.25,2,0,1
0.54171,0.21588,-0.92593,2,-50.0,1.8285,922.25,2,0,1
0.18995,0.28478,-1.0628,2,-51.0,6.1022,920.25,2,0,1
0.33066,0.33072,-0.99434,2,-50.0,1.8669,922.25,2,0,1
0.31893,0.31923,-1.0057,2,-51.0,1.2763,923.25,2,0,1
0.28376,0.31923,-1.0172,2,-50.0,2.4206,921.25,2,0,1
0.23685,0.33072,-1.0172,2,-49.5,2.5173,921.25,2,0,1
0.1665,0.33072,-1.04,2,-52.0,1.4067,922.25,2,0,1
0.37756,0.31923,-0.97154,2,-51.5,1.2287,923.25,2,0,1
0.55344,0.21588,-0.90312,2,-50.0,2.2289,921.75,2,0,1
0.22513,0.33072,-1.0628,2,-50.5,1.6904,922.25,2,0,1
0.18995,0.33072,-1.0514,2,-51.0,2.2642,920.75,2,0,1
0.14305,0.25033,-1.04,2,-49.0,2.6078,921.25,2,0,1
0.50654,0.22737,-0.91452,2,-49.5,5.9657,920.75,2,0,1
0.14305,0.33072,-1.0628,2,-51.5,1.9175,921.25,2,0,1
0.50654,0.25033,-0.92593,2,-49.5,2.5341,921.25,2,0,1
0.15478,0.33072,-1.0628,2,-50.5,2.5955,920.25,2,0,1
0.18995,0.33072,-1.0286,2,-51.0,2.2718,920.75,2,0,1
0.28376,0.33072,-1.0057,2,-50.0,1.8224,922.25,2,0,1
0.48309,0.25033,-0.93733,2,-50.0,1.9175,922.25,2,0,1
0.29548,0.2733,-1.0172,2,-51.5,1.804,922.25,2,0,1
0.2603,0.28478,-1.0286,2,-51.5,1.8224,922.25,2,0,1
