x-axis,y-axis,z-axis,sensor,rssi,phase,frequency,room_id,gender,activity
0.43619,0.93932,0.077541,1,-60.0,3.6677,925.75,1,1,0
0.64724,0.85894,0.066138,1,-67.5,2.0402,923.75,1,1,0
1.1749,-0.036746,-0.082102,1,-55.5,1.1121,921.75,1,1,1
1.3508,-0.10565,-0.013684,1,-56.5,1.8224,924.25,1,1,1
1.0342,0.043636,-0.16192,1,-56.5,1.8454,924.25,1,1,1
0.27203,0.98526,0.077541,1,-63.0,0.25924,924.75,1,1,0
1.1632,-0.025263,-0.093505,1,-56.0,5.3981,923.75,1,1,1
0.18995,1.0197,0.054735,1,-62.0,0.59058,924.25,1,1,0
0.31893,0.95081,0.10035,1,-62.5,2.0601,922.75,1,1,0
0.52999,0.91636,-0.0022806,1,-67.0,5.6911,923.25,1,1,0
1.1163,-0.0022966,-0.10491,1,-56.5,5.3873,923.75,1,1,1
1.1514,-0.036746,-0.10491,1,-55.5,5.2278,920.75,1,1,1
0.34238,0.96229,0.043332,1,-59.5,4.1479,925.25,1,1,0
1.2452,-0.082679,-0.059296,1,-55.0,4.7707,921.25,1,1,1
0.2134,1.0427,-0.025087,1,-59.0,0.65348,922.25,1,1,0
1.1163,0.0091865,-0.12771,1,-56.0,1.0845,921.75,1,1,1
0.82312,0.65224,0.33981,1,-57.0,1.6904,922.25,1,1,0
0.44791,0.92784,0.088944,1,-58.5,5.0514,924.25,1,1,0
0.50654,0.91636,0.12315,1,-59.5,1.623,921.25,1,1,0
0.2134,0.98526,0.066138,1,-64.0,1.7794,922.75,1,1,0
0.34238,0.96229,0.043332,1,-59.5,4.1479,925.25,1,1,0
1.339,-0.10565,-0.013684,1,-57.0,4.5513,924.75,1,1,1
1.0459,0.043636,-0.15052,1,-58.5,0.62433,925.75,1,1,1
0.30721,0.98526,0.077541,1,-63.5,0.67955,924.25,1,1,0
1.1514,-0.01378,-0.093505,1,-56.5,0.10431,922.75,1,1,1
1.2921,-0.094162,-0.047893,1,-55.5,5.6619,920.25,1,1,1
0.52999,0.91636,-0.0022806,1,-67.0,5.6911,923.25,1,1,0
0.34238,0.96229,0.043332,1,-60.0,1.9926,920.75,1,1,0
0.33066,0.97377,0.043332,1,-60.5,5.6895,920.25,1,1,0
1.0576,0.032153,-0.13912,1,-56.0,5.6987,920.25,1,1,1
0.15478,1.0427,-0.047893,1,-58.5,5.0269,924.75,1,1,0
1.0928,0.0091865,-0.12771,1,-56.0,5.6589,920.25,1,1,1
0.2134,1.0312,-0.03649,1,-60.5,5.1419,920.75,1,1,0
1.0811,0.02067,-0.13912,1,-56.0,0.74858,922.25,1,1,1
0.18995,1.0312,-0.025087,1,-59.5,4.671,924.75,1,1,0
1.0225,0.032153,-0.18473,1,-56.5,1.488,924.75,1,1,1
1.1514,-0.025263,-0.093505,1,-55.5,1.5309,921.25,1,1,1
1.0811,0.0091865,-0.11631,1,-55.5,4.7922,921.25,1,1,1
0.2603,1.0082,0.054735,1,-55.0,5.1097,924.75,1,1,0
1.0811,0.0091865,-0.13912,1,-56.0,0.23163,922.75,1,1,1
0.29548,0.99674,-0.0022806,1,-59.0,0.73478,922.25,1,1,0
0.43619,0.90487,0.15736,1,-64.0,5.5576,922.25,1,1,0
0.82312,0.79004,0.13456,1,-67.0,1.5846,921.25,1,1,0
0.82312,0.79004,0.13456,1,-67.0,1.5846,921.25,1,1,0
1.0459,0.055119,-0.15052,1,-56.5,6.0255,923.25,1,1,1
1.0811,0.02067,-0.13912,1,-56.0,0.74858,922.25,1,1,1
1.1397,-0.01378,-0.10491,1,-58.5,0.53076,925.75,1,1,1
1.3273,-0.10565,-0.03649,1,-56.5,5.1189,924.25,1,1,1
0.64724,0.85894,0.066138,1,-67.0,0.51235,922.25,1,1,0
1.1163,-0.01378,-0.10491,1,-58.0,0.94186,925.25,1,1,1
0.42446,0.93932,0.077541,1,-59.0,0.28379,922.75,1,1,0
1.0576,0.032153,-0.13912,1,-55.5,5.622,920.25,1,1,1
1.1045,-0.0022966,-0.12771,1,-56.5,5.013,924.25,1,1,1
0.34238,0.96229,0.043332,1,-59.0,4.5897,924.75,1,1,0
1.1514,-0.025263,-0.093505,1,-55.5,1.5309,921.25,1,1,1
0.2603,0.98526,0.066138,1,-65.5,5.438,922.25,1,1,0
1.0459,0.043636,-0.15052,1,-56.0,5.6895,920.25,1,1,1
1.0811,0.0091865,-0.12771,1,-55.5,1.6153,921.25,1,1,1
0.23685,1.0312,-0.025087,1,-58.5,1.8178,921.25,1,1,0
0.35411,0.95081,0.054735,1,-59.0,0.61819,922.25,1,1,0
0.75277,0.87042,-0.0022806,1,-61.0,4.4225,925.25,1,1,0
0.44791,0.92784,0.088944,1,-59.5,1.5463,921.25,1,1,0
1.3156,-0.10565,-0.03649,1,-56.0,5.6604,920.25,1,1,1
0.28376,0.97377,0.077541,1,-57.5,0.7133,922.25,1,1,0
0.43619,0.90487,0.15736,1,-64.0,5.5576,922.25,1,1,0
1.1632,-0.025263,-0.093505,1,-59.0,0.48014,925.75,1,1,1
1.0459,0.043636,-0.16192,1,-57.5,1.0048,925.25,1,1,1
0.58862,0.90487,0.0091224,1,-67.0,0.72864,922.25,1,1,0
1.2335,-0.071196,-0.070699,1,-57.0,4.5927,924.75,1,1,1
0.27203,1.0082,-0.0022806,1,-59.0,0.22396,922.75,1,1,0
-0.15009,1.0312,0.066138,1,-58.5,1.8116,921.25,1,1,0
0.44791,0.92784,0.088944,1,-60.0,4.1893,925.25,1,1,0
1.0225,0.055119,-0.15052,1,-55.5,0.61666,922.25,1,1,1
0.29548,0.99674,-0.0022806,1,-59.0,0.73478,922.25,1,1,0
1.1397,-0.036746,-0.10491,1,-57.5,1.0124,925.25,1,1,1
1.3156,-0.10565,-0.03649,1,-57.0,0.4786,925.75,1,1,1
0.28376,0.99674,-0.025087,1,-58.5,0.69029,922.75,1,1,0
0.42446,0.92784,0.14596,1,-68.0,5.461,922.25,1,1,0
1.1163,0.0091865,-0.12771,1,-56.0,0.15033,922.75,1,1,1
1.1163,-0.025263,-0.11631,1,-55.5,1.1474,921.75,1,1,1
0.15478,1.0427,-0.047893,1,-58.5,5.0269,924.75,1,1,0
1.1632,-0.025263,-0.093505,1,-59.0,0.48014,925.75,1,1,1
0.22513,1.0427,-0.013684,1,-59.0,4.6296,924.75,1,1,0
1.0225,0.043636,-0.16192,1,-58.5,0.48627,925.75,1,1,1
1.2101,-0.048229,-0.093505,1,-57.0,0.46326,925.75,1,1,1
1.1163,-0.0022966,-0.11631,1,-56.0,0.087437,922.75,1,1,1
1.2335,-0.071196,-0.070699,1,-57.0,4.5927,924.75,1,1,1
0.36583,0.90487,-0.082102,1,-61.0,0.41111,925.75,1,1,0
0.43619,0.90487,0.15736,1,-64.0,5.5576,922.25,1,1,0
0.2603,0.97377,0.077541,1,-64.0,4.2752,923.75,1,1,0
1.2687,-0.094162,-0.059296,1,-56.5,5.0299,924.25,1,1,1
0.29548,0.99674,-0.0022806,1,-59.0,0.73478,922.25,1,1,0
0.35411,0.95081,0.054735,1,-59.0,0.61819,922.25,1,1,0
-0.36114,0.95081,-0.0022806,1,-59.5,1.7794,923.25,1,1,0
0.31893,0.95081,0.10035,1,-65.5,0.60132,920.75,1,1,0
1.1632,-0.025263,-0.093505,1,-56.5,5.395,923.75,1,1,1
1.2452,-0.082679,-0.059296,1,-55.0,4.7707,921.25,1,1,1
0.50654,0.91636,0.12315,1,-60.5,2.5081,920.25,1,1,0
0.82312,0.65224,0.33981,1,-60.0,5.8966,925.25,1,1,0
-0.15009,1.0312,0.066138,1,-58.5,1.8116,921.25,1,1,0
1.2921,-0.10565,-0.047893,1,-55.5,4.3995,921.75,1,1,1
0.83485,0.77856,0.12315,1,-67.0,2.1016,920.75,1,1,0
0.10787,1.0427,0.10035,1,-66.0,4.0973,924.25,1,1,0
0.24858,0.98526,0.088944,1,-66.0,0.39884,920.75,1,1,0
1.3625,-0.10565,-0.025087,1,-58.5,0.51235,925.75,1,1,1
1.1045,0.02067,-0.12771,1,-55.5,5.145,920.75,1,1,1
0.31893,0.95081,0.10035,1,-65.5,0.60132,920.75,1,1,0
0.18995,1.0197,0.054735,1,-62.0,0.59058,924.25,1,1,0
0.47136,0.89339,0.16876,1,-62.0,4.8811,923.25,1,1,0
0.2134,0.98526,0.066138,1,-64.0,1.7794,922.75,1,1,0
0.34238,0.96229,0.043332,1,-60.0,1.9926,920.75,1,1,0
1.1163,-0.0022966,-0.10491,1,-56.5,5.3873,923.75,1,1,1
-0.36114,0.95081,-0.0022806,1,-59.5,1.7794,923.25,1,1,0
1.0107,0.055119,-0.17333,1,-55.5,5.5975,920.25,1,1,1
1.3156,-0.094162,-0.03649,1,-56.0,5.4594,923.75,1,1,1
0.41273,0.92784,0.14596,1,-64.0,4.9962,922.75,1,1,0
1.0928,0.0091865,-0.12771,1,-57.0,1.3944,924.75,1,1,1
0.82312,0.65224,0.33981,1,-57.0,1.6904,922.25,1,1,0
1.0342,0.02067,-0.17333,1,-56.0,6.0838,923.25,1,1,1
1.3508,-0.094162,-0.03649,1,-55.5,5.2033,920.75,1,1,1
0.98728,0.089569,-0.11631,1,-56.0,6.1114,923.25,1,1,1
0.2603,0.98526,0.066138,1,-63.5,1.0861,923.75,1,1,0
1.0928,0.0091865,-0.12771,1,-56.0,0.62893,922.25,1,1,1
1.1632,-0.025263,-0.093505,1,-55.5,5.6435,920.25,1,1,1
1.3039,-0.10565,-0.03649,1,-56.0,5.5392,923.75,1,1,1
1.1163,0.0091865,-0.12771,1,-56.0,0.15033,922.75,1,1,1
1.0342,0.032153,-0.17333,1,-57.0,0.44025,925.75,1,1,1
1.0225,0.055119,-0.15052,1,-55.5,0.61666,922.25,1,1,1
1.2335,-0.071196,-0.059296,1,-56.0,0.061359,922.75,1,1,1
0.44791,0.92784,0.077541,1,-58.5,5.0729,924.25,1,1,0
1.0811,0.0091865,-0.13912,1,-56.5,5.0759,924.25,1,1,1
0.24858,0.99674,0.066138,1,-64.5,5.9595,921.75,1,1,0
1.1045,0.0091865,-0.12771,1,-56.5,1.8193,924.25,1,1,1
1.0342,0.02067,-0.17333,1,-56.0,5.7356,920.25,1,1,1
1.3625,-0.15158,-0.025087,1,-56.0,0.64427,922.25,1,1,1
0.17823,1.0312,-0.047893,1,-60.5,3.7966,925.75,1,1,0
1.0811,0.02067,-0.13912,1,-56.0,1.6889,921.25,1,1,1
1.1632,-0.025263,-0.093505,1,-56.0,5.3981,923.75,1,1,1
-0.36114,0.95081,-0.0022806,1,-59.5,1.7794,923.25,1,1,0
1.1866,-0.036746,-0.10491,1,-57.5,4.516,924.75,1,1,1
1.0459,0.043636,-0.15052,1,-58.5,0.62433,925.75,1,1,1
0.22513,1.0427,-0.013684,1,-59.5,1.9727,920.75,1,1,0
0.45964,0.89339,0.16876,1,-64.5,0.055223,921.25,1,1,0
-0.36114,0.95081,-0.0022806,1,-64.0,6.2663,921.25,1,1,0
1.257,-0.082679,-0.070699,1,-57.0,0.44485,925.75,1,1,1
0.42446,0.92784,0.14596,1,-68.0,5.461,922.25,1,1,0
1.0342,0.043636,-0.16192,1,-55.5,5.2232,920.75,1,1,1
1.2452,-0.082679,-0.059296,1,-56.5,5.0192,924.25,1,1,1
1.0811,0.0091865,-0.13912,1,-56.0,1.5923,921.25,1,1,1
1.3156,-0.10565,-0.03649,1,-56.0,5.6604,920.25,1,1,1
1.1632,-0.025263,-0.093505,1,-56.5,5.395,923.75,1,1,1
1.2921,-0.082679,-0.03649,1,-56.0,5.8659,923.25,1,1,1
1.1045,0.0091865,-0.11631,1,-56.5,1.8914,924.25,1,1,1
1.2687,-0.082679,-0.059296,1,-56.0,5.8982,923.25,1,1,1
0.24858,0.99674,0.066138,1,-62.5,1.5616,923.25,1,1,0
0.30721,0.97377,0.020525,1,-59.0,1.9896,920.75,1,1,0
0.17823,1.0312,-0.047893,1,-60.5,2.4436,920.25,1,1,0
0.2134,1.0427,-0.025087,1,-58.5,5.1434,924.25,1,1,0
1.1045,-0.0022966,-0.12771,1,-56.5,5.013,924.25,1,1,1
0.15478,1.0312,-0.047893,1,-59.5,1.6383,921.25,1,1,0
1.0342,0.055119,-0.16192,1,-57.0,1.063,925.25,1,1,1
1.0342,0.032153,-0.17333,1,-57.0,0.44025,925.75,1,1,1
1.1163,-0.025263,-0.11631,1,-56.5,5.4686,923.75,1,1,1
1.0576,0.032153,-0.13912,1,-56.0,0.047553,922.75,1,1,1
1.339,-0.12861,-0.047893,1,-56.0,5.9074,923.25,1,1,1
0.42446,0.93932,0.077541,1,-59.0,0.28379,922.75,1,1,0
1.1866,-0.036746,-0.10491,1,-57.0,1.3959,924.75,1,1,1
1.0811,0.0091865,-0.11631,1,-55.5,4.7922,921.25,1,1,1
1.3508,-0.11713,-0.025087,1,-56.5,5.3919,923.75,1,1,1
1.0459,0.043636,-0.15052,1,-56.0,5.9887,923.25,1,1,1
1.3156,-0.10565,-0.03649,1,-56.0,5.6604,920.25,1,1,1
0.35411,0.97377,0.043332,1,-59.0,1.1091,921.75,1,1,0
0.97555,0.066602,-0.17333,1,-55.5,5.6006,920.25,1,1,1
0.64724,0.85894,0.066138,1,-67.5,2.0402,923.75,1,1,0
0.18995,1.0312,-0.025087,1,-59.0,1.1934,921.75,1,1,0
0.45964,0.89339,0.16876,1,-64.5,0.055223,921.25,1,1,0
0.37756,0.93932,0.054735,1,-58.5,0.21322,922.75,1,1,0
0.40101,0.92784,0.13456,1,-65.0,5.912,921.75,1,1,0
0.2603,0.98526,0.077541,1,-65.0,6.254,921.25,1,1,0
1.0576,0.032153,-0.15052,1,-57.0,0.48781,925.75,1,1,1
0.34238,0.96229,0.043332,1,-59.0,5.0744,924.25,1,1,0
1.0342,0.055119,-0.16192,1,-57.0,1.063,925.25,1,1,1
0.18995,1.0312,-0.03649,1,-59.0,5.2033,924.25,1,1,0
1.1514,-0.036746,-0.10491,1,-55.5,5.2278,920.75,1,1,1
1.0459,0.055119,-0.15052,1,-56.5,5.7141,920.25,1,1,1
0.18995,1.0312,-0.025087,1,-59.5,4.671,924.75,1,1,0
1.1749,-0.036746,-0.082102,1,-55.5,1.1121,921.75,1,1,1
-0.36114,0.95081,-0.0022806,1,-63.0,5.3137,922.75,1,1,0
0.096148,1.0427,0.077541,1,-49.5,5.7402,923.25,1,1,0
