x-axis,y-axis,z-axis,sensor,rssi,phase,frequency,room_id,gender,activity
1.2804,-0.036746,0.11175,1,-58.0,0.003068,924.25,1,1,1
0.060972,0.91636,0.10035,1,-56.5,0.84983,922.25,1,1,0
0.44791,0.93932,0.10035,1,-59.5,5.6343,924.25,1,1,0
0.91693,-0.059712,-0.082102,1,-58.5,6.2648,920.25,1,1,1
0.52999,0.90487,0.18017,1,-57.0,5.9795,920.25,1,1,0
1.0459,-0.059712,-0.025087,1,-57.5,1.221,922.75,1,1,1
0.1196,0.92784,0.10035,1,-59.0,0.1626,925.75,1,1,0
0.34238,0.95081,0.11175,1,-57.5,2.3669,921.25,1,1,0
1.1163,-0.059712,0.020525,1,-58.5,0.44485,923.75,1,1,1
0.61207,0.95081,0.10035,1,-57.0,4.5114,924.25,1,1,0
0.52999,0.90487,0.20297,1,-58.0,5.2784,924.75,1,1,0
1.1866,-0.10565,0.054735,1,-57.0,5.7217,921.25,1,1,1
0.94038,-0.025263,-0.070699,1,-57.5,1.0999,922.75,1,1,1
0.096148,0.90487,-0.0022806,1,-49.5,2.413,923.25,1,1,0
1.2921,-0.16306,0.12315,1,-57.5,0.73017,923.25,1,1,1
0.0023451,0.91636,0.16876,1,-57.5,1.2134,924.25,1,1,0
1.1397,-0.10565,0.043332,1,-57.0,1.5892,922.25,1,1,1
-0.091458,0.95081,0.10035,1,-56.5,1.8208,923.75,1,1,0
0.14305,1.0197,0.077541,1,-57.0,1.5278,922.25,1,1,0
1.1514,-0.10565,0.066138,1,-59.0,0.10431,924.25,1,1,1
-0.20871,0.93932,0.077541,1,-56.0,0.948,920.25,1,1,0
-0.15009,0.95081,0.066138,1,-56.5,4.8336,923.75,1,1,0
0.40101,0.97377,0.12315,1,-56.5,5.7248,920.75,1,1,0
0.43619,0.92784,0.16876,1,-57.5,5.9503,920.75,1,1,0
0.92865,-0.0022966,-0.059296,1,-57.5,6.1144,920.75,1,1,1
-0.25561,0.98526,0.0091224,1,-55.5,5.1373,923.25,1,1,0
1.1866,-0.094162,0.043332,1,-57.5,0.8805,923.25,1,1,1
0.44791,0.91636,0.13456,1,-57.5,5.5868,921.25,1,1,0
-0.26734,0.99674,-0.0022806,1,-57.5,1.1428,924.75,1,1,0
0.037521,0.92784,0.14596,1,-57.0,1.3668,924.25,1,1,0
0.31893,0.98526,0.077541,1,-57.0,5.1588,920.75,1,1,0
1.3625,-0.20899,0.16876,1,-58.5,5.0038,925.75,1,1,1
0.47136,0.92784,0.15736,1,-57.0,0.58905,922.75,1,1,0
0.30721,0.93932,0.088944,1,-57.0,0.15186,920.25,1,1,0
-0.26734,0.99674,-0.0022806,1,-57.0,1.445,924.25,1,1,0
0.91693,-0.059712,-0.082102,1,-57.5,5.4456,921.25,1,1,1
-0.056282,0.93932,0.11175,1,-57.0,1.3929,924.25,1,1,0
0.96383,-0.0022966,-0.03649,1,-58.0,6.208,920.75,1,1,1
0.40101,0.97377,0.054735,1,-57.5,5.8936,920.75,1,1,0
-0.10318,1.0197,-0.047893,1,-56.5,0.96641,921.25,1,1,0
0.49481,0.92784,0.20297,1,-58.5,5.4226,921.25,1,1,0
0.52999,0.90487,0.20297,1,-60.5,1.3898,925.75,1,1,0
0.9521,-0.094162,-0.059296,1,-58.5,4.9916,925.75,1,1,1
1.2804,-0.19751,0.10035,1,-58.0,0.29913,923.75,1,1,1
0.37756,0.95081,0.14596,1,-57.0,5.372,921.25,1,1,0
-0.091458,0.92784,0.11175,1,-59.0,0.59825,925.25,1,1,0
1.3039,-0.15158,0.11175,1,-58.5,0.42951,923.75,1,1,1
1.1632,-0.082679,0.031928,1,-58.5,5.8936,920.75,1,1,1
0.41273,0.93932,0.11175,1,-58.5,6.1467,923.75,1,1,0
-0.068007,0.97377,0.043332,1,-56.0,5.8107,920.25,1,1,0
1.2101,-0.059712,0.043332,1,-57.5,5.2892,925.25,1,1,1
0.49481,0.90487,0.14596,1,-59.0,6.0991,923.75,1,1,0
0.037521,0.89339,0.14596,1,-56.0,5.6911,922.75,1,1,0
0.1196,0.89339,0.12315,1,-56.5,6.205,923.25,1,1,0
1.1749,-0.10565,0.066138,1,-59.0,5.0529,925.75,1,1,1
0.40101,0.93932,0.11175,1,-56.5,1.5202,921.75,1,1,0
-0.091458,0.95081,0.10035,1,-59.0,0.70563,925.25,1,1,0
-0.021106,0.95081,0.088944,1,-58.5,5.5545,925.75,1,1,0
-0.15009,0.95081,0.066138,1,-56.0,4.8382,923.75,1,1,0
0.34238,0.98526,0.043332,1,-57.0,5.4917,923.25,1,1,0
-0.056282,0.96229,0.12315,1,-60.0,4.6802,922.75,1,1,0
0.94038,-0.0022966,-0.047893,1,-57.0,1.6858,922.25,1,1,1
0.40101,0.95081,0.12315,1,-57.5,0.053689,920.25,1,1,0
0.014071,0.95081,0.066138,1,-56.5,4.5114,921.75,1,1,0
1.0811,-0.036746,-0.047893,1,-57.5,6.1144,920.75,1,1,1
0.9052,-0.025263,-0.070699,1,-58.5,0.62433,923.25,1,1,1
0.52999,0.90487,0.18017,1,-56.5,5.6358,920.75,1,1,0
0.47136,0.92784,0.15736,1,-56.0,5.0483,921.25,1,1,0
1.1866,-0.094162,0.043332,1,-57.5,0.86056,923.25,1,1,1
0.91693,-0.048229,-0.070699,1,-57.0,1.9282,921.75,1,1,1
0.41273,0.92784,0.12315,1,-57.0,1.3606,922.25,1,1,0
1.1045,-0.071196,0.031928,1,-57.5,5.395,921.75,1,1,1
0.96383,-0.025263,-0.025087,1,-57.5,5.5545,921.25,1,1,1
-0.091458,0.97377,0.054735,1,-57.5,0.14573,923.25,1,1,0
0.2134,1.0082,0.10035,1,-59.0,5.9028,924.75,1,1,0
-0.079733,0.98526,0.066138,1,-56.0,1.7871,921.25,1,1,0
-0.068007,0.97377,0.043332,1,-58.5,2.0172,924.75,1,1,0
-0.17354,1.0082,0.043332,1,-59.0,1.333,925.25,1,1,0
1.2218,-0.10565,0.077541,1,-57.5,5.8721,921.25,1,1,1
0.2134,0.45703,-0.21894,1,-59.0,6.2034,925.25,1,1,0
1.0928,-0.048229,0.0091224,1,-57.5,0.89738,923.25,1,1,1
0.55344,0.85894,0.22578,1,-59.5,2.37,924.25,1,1,0
-0.091458,0.91636,0.10035,1,-57.0,4.4301,924.25,1,1,0
0.96383,-0.059712,-0.059296,1,-58.0,5.1051,921.75,1,1,1
0.096148,0.90487,0.15736,1,-57.5,6.1727,923.25,1,1,0
1.3039,-0.15158,0.10035,1,-58.5,5.4257,925.25,1,1,1
0.41273,0.93932,0.11175,1,-57.5,5.303,921.25,1,1,0
-0.25561,0.99674,0.020525,1,-56.5,1.3392,923.75,1,1,0
-0.16181,0.99674,0.043332,1,-57.0,6.0715,924.75,1,1,0
1.1983,-0.10565,0.066138,1,-58.5,0.53229,923.75,1,1,1
1.0342,0.0091865,0.043332,1,-58.0,6.1421,924.25,1,1,1
1.1749,-0.14009,0.066138,1,-58.5,5.9534,920.75,1,1,1
0.43619,0.92784,0.15736,1,-57.5,0.86056,922.75,1,1,0
1.3156,-0.16306,0.11175,1,-58.0,0.013806,920.75,1,1,1
0.34238,0.98526,0.12315,1,-58.0,4.1065,922.75,1,1,0
0.37756,0.95081,0.14596,1,-60.5,5.01,925.25,1,1,0
0.51826,0.89339,0.14596,1,-58.5,0.36202,923.75,1,1,0
1.2921,-0.16306,0.10035,1,-57.0,5.0944,921.75,1,1,1
0.9521,-0.01378,-0.047893,1,-57.5,0.97101,923.25,1,1,1
0.35411,0.95081,0.12315,1,-56.5,5.8675,920.75,1,1,0
0.43619,0.82449,0.031928,1,-59.0,1.488,924.25,1,1,0
0.35411,0.98526,0.020525,1,-56.0,5.5039,921.25,1,1,0
0.91693,-0.0022966,-0.047893,1,-57.0,5.326,921.75,1,1,1
0.94038,-0.048229,-0.03649,1,-58.5,0.19328,920.25,1,1,1
0.037521,0.70966,0.71611,1,-59.0,0.092039,923.75,1,1,0
0.91693,0.032153,-0.047893,1,-57.5,1.376,922.75,1,1,1
-0.068007,0.97377,0.066138,1,-58.0,2.301,924.25,1,1,0
-0.0093803,0.95081,0.10035,1,-55.5,4.944,921.25,1,1,0
0.060972,0.91636,0.10035,1,-56.0,1.0845,921.75,1,1,0
0.92865,-0.036746,-0.059296,1,-57.5,5.5223,921.25,1,1,1
0.40101,0.91636,0.19157,1,-58.5,5.2401,924.75,1,1,0
-0.044557,0.93932,0.15736,1,-57.5,5.9887,925.25,1,1,0
0.30721,0.93932,0.088944,1,-59.0,4.5697,922.25,1,1,0
1.1397,-0.071196,0.054735,1,-57.5,0.039884,920.75,1,1,1
0.52999,0.90487,0.20297,1,-58.0,6.1804,920.25,1,1,0
0.51826,0.89339,0.14596,1,-57.5,4.5989,922.25,1,1,0
0.47136,0.91636,0.14596,1,-59.0,1.6076,925.25,1,1,0
-0.079733,0.98526,0.066138,1,-56.0,5.8,920.25,1,1,0
-0.11491,0.98526,0.020525,1,-56.0,4.832,921.25,1,1,0
0.30721,0.93932,0.088944,1,-57.5,4.832,921.75,1,1,0
0.43619,0.92784,0.15736,1,-57.0,5.306,921.25,1,1,0
0.96383,-0.01378,-0.047893,1,-58.5,0.67495,923.25,1,1,1
0.47136,0.92784,0.15736,1,-57.0,5.4932,920.75,1,1,0
0.28376,0.97377,0.12315,1,-59.5,2.2626,925.25,1,1,0
1.2921,-0.18603,0.11175,1,-58.5,5.8905,920.75,1,1,1
-0.068007,0.97377,0.077541,1,-58.0,0.34975,925.25,1,1,0
0.99901,-0.01378,-0.047893,1,-58.0,5.7371,924.75,1,1,1
0.47136,0.91636,0.14596,1,-57.5,0.60746,922.75,1,1,0
0.98728,-0.01378,-0.025087,1,-58.0,0.59058,923.75,1,1,1
0.94038,-0.025263,0.043332,1,-58.0,5.0192,925.75,1,1,1
-0.079733,0.96229,0.077541,1,-56.5,5.7647,920.25,1,1,0
-0.079733,0.96229,0.077541,1,-59.5,2.1798,924.75,1,1,0
0.96383,-0.0022966,-0.025087,1,-58.0,6.274,920.75,1,1,1
0.40101,0.97377,0.054735,1,-57.5,0.50621,923.25,1,1,0
0.94038,-0.048229,-0.047893,1,-57.5,1.5493,922.25,1,1,1
0.9521,-0.0022966,-0.047893,1,-57.5,1.3208,922.75,1,1,1
1.0811,-0.059712,0.020525,1,-57.5,0.95414,923.25,1,1,1
0.44791,0.93932,0.10035,1,-57.5,5.6128,920.75,1,1,0
-0.17354,1.0082,0.043332,1,-56.5,5.7984,923.25,1,1,0
0.9521,-0.0022966,-0.03649,1,-57.5,1.7104,922.25,1,1,1
0.92865,-0.036746,-0.059296,1,-58.5,5.7432,924.75,1,1,1
0.96383,-0.0022966,-0.025087,1,-57.5,1.4021,922.75,1,1,1
0.17823,0.90487,0.12315,1,-57.0,1.9328,924.25,1,1,0
-0.19699,1.0082,0.031928,1,-55.5,6.0807,922.25,1,1,0
0.014071,0.95081,0.066138,1,-59.5,1.5509,925.25,1,1,0
0.47136,0.91636,0.13456,1,-57.5,4.7001,921.75,1,1,0
1.128,-0.059712,0.043332,1,-57.5,1.2732,922.75,1,1,1
0.35411,0.98526,0.020525,1,-57.5,4.1816,922.75,1,1,0
0.1196,0.89339,0.12315,1,-55.5,5.2155,920.75,1,1,0
0.037521,0.89339,0.14596,1,-59.5,0.20862,925.75,1,1,0
1.0225,-0.01378,-0.0022806,1,-58.0,0.099709,924.25,1,1,1
0.30721,0.96229,0.10035,1,-60.0,5.958,924.25,1,1,0
-0.20871,0.93932,0.077541,1,-57.0,0.49394,924.25,1,1,0
-0.20871,0.93932,0.077541,1,-58.5,0.17948,924.75,1,1,0
0.34238,0.98526,0.043332,1,-59.0,5.6619,923.75,1,1,0
1.3273,-0.14009,0.14596,1,-57.5,0.046019,923.75,1,1,1
-0.056282,1.0542,0.043332,1,-57.0,1.5263,924.75,1,1,0
0.096148,0.90487,-0.0022806,1,-47.5,3.7429,922.25,1,1,0
1.128,-0.059712,0.043332,1,-57.5,1.2824,922.75,1,1,1
1.1749,-0.11713,0.043332,1,-59.5,5.2477,925.25,1,1,1
-0.079733,0.98526,0.066138,1,-56.0,5.8307,920.25,1,1,0
0.096148,0.90487,0.12315,1,-55.5,5.4917,920.25,1,1,0
1.2101,-0.15158,0.043332,1,-57.5,0.71023,923.25,1,1,1
0.49481,0.89339,0.14596,1,-57.0,4.8167,921.75,1,1,0
0.36583,0.95081,0.12315,1,-57.5,5.2125,921.25,1,1,0
-0.12663,0.92784,0.11175,1,-56.0,5.3076,923.25,1,1,0
0.37756,0.95081,0.14596,1,-57.5,5.8307,920.75,1,1,0
-0.079733,0.97377,0.088944,1,-56.0,5.2616,923.25,1,1,0
1.2101,-0.082679,0.077541,1,-58.0,6.1697,924.25,1,1,1
0.34238,0.95081,0.11175,1,-57.0,4.6832,922.25,1,1,0
0.91693,-0.025263,-0.059296,1,-59.0,4.9655,925.75,1,1,1
0.40101,0.91636,0.19157,1,-57.5,0.041417,920.25,1,1,0
1.1045,-0.082679,0.0091224,1,-57.5,1.1443,922.75,1,1,1
0.98728,-0.01378,-0.025087,1,-58.0,0.47707,920.25,1,1,1
0.060972,0.92784,0.13456,1,-56.5,1.0416,924.25,1,1,0
0.52999,0.90487,0.18017,1,-57.0,0.66115,922.75,1,1,0
1.3977,-0.23196,0.13456,1,-57.5,1.9129,921.75,1,1,1
0.037521,0.70966,0.71611,1,-59.0,5.7432,924.25,1,1,0
0.98728,-0.071196,0.031928,1,-58.0,5.2431,922.25,1,1,1
-0.12663,0.92784,0.077541,1,-56.5,4.8627,923.75,1,1,0
0.31893,0.98526,0.077541,1,-57.0,0.96181,921.75,1,1,0
0.52999,0.90487,0.18017,1,-57.5,5.5162,924.25,1,1,0
0.94038,-0.0022966,-0.047893,1,-58.0,0.46633,923.75,1,1,1
0.096148,0.90487,0.12315,1,-55.5,1.5432,921.25,1,1,0
0.40101,0.95081,0.12315,1,-56.5,5.4456,921.25,1,1,0
-0.17354,0.99674,0.054735,1,-59.5,0.20095,925.75,1,1,0
0.34238,0.98526,0.12315,1,-59.0,5.7632,924.25,1,1,0
0.34238,0.95081,0.11175,1,-60.0,5.464,925.25,1,1,0
1.2335,-0.16306,0.066138,1,-56.5,2.0985,921.75,1,1,1
-0.079733,0.96229,0.077541,1,-56.5,1.7794,921.25,1,1,0
0.40101,0.97377,0.12315,1,-58.0,5.8368,924.25,1,1,0
1.1983,-0.12861,0.066138,1,-57.0,1.4189,922.75,1,1,1
1.1983,-0.12861,0.066138,1,-57.5,2.2304,921.75,1,1,1
0.2134,1.0082,0.10035,1,-57.0,0.1626,920.25,1,1,0
-0.12663,0.92784,0.077541,1,-58.5,0.64734,925.25,1,1,0
0.9521,-0.01378,-0.013684,1,-57.5,0.57217,923.75,1,1,1
1.2804,-0.17454,0.088944,1,-58.5,0.50008,923.75,1,1,1
0.96383,-0.036746,-0.047893,1,-58.5,0.22089,923.75,1,1,1
0.40101,0.95081,0.12315,1,-59.0,1.491,925.75,1,1,0
0.97555,-0.025263,-0.03649,1,-57.5,0.78386,923.25,1,1,1
0.94038,-0.0022966,-0.047893,1,-58.0,0.83295,923.25,1,1,1
0.096148,0.90487,0.15736,1,-56.5,0.84522,922.25,1,1,0
0.31893,0.98526,0.077541,1,-58.0,1.8577,924.25,1,1,0
-0.0093803,0.95081,0.10035,1,-56.0,5.7831,920.25,1,1,0
0.92865,-0.01378,-0.047893,1,-57.5,5.8414,921.25,1,1,1
0.037521,0.70966,0.71611,1,-58.5,6.0193,920.75,1,1,0
0.97555,-0.025263,-0.013684,1,-57.0,1.9129,922.25,1,1,1
-0.056282,0.93932,0.11175,1,-54.5,4.3918,920.75,1,1,0
0.36583,0.95081,0.12315,1,-58.5,1.5263,925.25,1,1,0
0.91693,-0.025263,-0.03649,1,-57.5,1.4297,922.75,1,1,1
-0.22044,0.96229,0.031928,1,-57.5,1.1459,924.25,1,1,0
1.3039,-0.19751,0.088944,1,-57.5,1.4557,922.25,1,1,1
-0.068007,0.97377,0.043332,1,-55.5,4.9962,921.25,1,1,0
1.0107,-0.0022966,-0.013684,1,-58.0,0.47707,923.75,1,1,1
0.92865,-0.025263,-0.03649,1,-57.0,5.0483,921.75,1,1,1
0.98728,-0.0022966,-0.03649,1,-58.5,5.8337,924.75,1,1,1
0.43619,0.92784,0.15736,1,-58.5,6.1405,920.25,1,1,0
0.2134,1.0082,0.10035,1,-57.0,5.9902,920.75,1,1,0
0.49481,0.93932,0.077541,1,-57.5,5.0621,921.25,1,1,0
0.30721,0.96229,0.10035,1,-58.5,0.17334,920.25,1,1,0
0.025796,0.97377,0.088944,1,-56.0,1.0109,922.25,1,1,0
-0.17354,1.0082,0.043332,1,-56.5,0.48474,922.25,1,1,0
1.1749,-0.11713,0.066138,1,-58.5,5.9258,924.75,1,1,1
0.33066,0.95081,0.11175,1,-58.5,0.53996,922.75,1,1,0
0.2134,1.0082,0.10035,1,-57.0,5.5315,921.25,1,1,0
-0.11491,0.98526,0.020525,1,-61.0,1.4113,925.75,1,1,0
0.34238,0.95081,0.11175,1,-60.5,5.1373,925.75,1,1,0
0.9521,0.0091865,-0.047893,1,-57.0,1.7119,922.25,1,1,1
0.44791,0.93932,0.10035,1,-58.0,6.1605,920.25,1,1,0
0.41273,0.92784,0.12315,1,-58.0,6.2694,923.75,1,1,0
1.0928,-0.048229,0.020525,1,-58.0,0.96641,923.25,1,1,1
0.97555,-0.036746,-0.059296,1,-58.0,5.9657,920.75,1,1,1
0.92865,-0.048229,-0.070699,1,-57.0,4.7569,922.25,1,1,1
0.99901,-0.0022966,-0.047893,1,-58.5,5.8521,924.75,1,1,1
0.33066,0.95081,0.11175,1,-59.0,6.2234,923.75,1,1,0
-0.056282,0.96229,0.12315,1,-66.0,4.625,923.75,1,1,0
1.1163,-0.048229,0.043332,1,-58.5,6.1543,920.75,1,1,1
0.36583,0.95081,0.12315,1,-59.0,0.061359,923.75,1,1,0
0.62379,0.88191,0.20297,1,-58.5,0.001534,924.25,1,1,0
-0.15009,1.0082,0.10035,1,-56.5,4.5973,925.75,1,1,0
0.84658,0.64076,-0.0022806,1,-57.0,1.4358,920.75,1,1,0
0.96383,-0.025263,-0.047893,1,-57.5,6.0562,920.75,1,1,1
0.31893,0.98526,0.077541,1,-58.5,6.1835,922.25,1,1,0
-0.044557,0.93932,0.11175,1,-54.5,4.6372,920.25,1,1,0
0.94038,-0.0022966,-0.047893,1,-58.0,0.046019,924.25,1,1,1
0.94038,-0.048229,-0.059296,1,-57.5,6.0316,920.75,1,1,1
-0.044557,0.97377,0.12315,1,-56.5,0.26691,920.75,1,1,0
0.060972,0.92784,0.11175,1,-57.5,5.8721,923.75,1,1,0
0.92865,-0.0022966,-0.03649,1,-59.0,5.4963,925.25,1,1,1
-0.15009,0.99674,0.043332,1,-56.5,1.5217,923.75,1,1,0
1.1983,-0.10565,0.066138,1,-57.5,0.96794,923.25,1,1,1
0.47136,0.91636,0.14596,1,-57.0,1.9359,921.25,1,1,0
-0.079733,0.97377,0.088944,1,-55.5,5.2309,923.25,1,1,0
1.0811,-0.036746,-0.047893,1,-57.5,1.6015,922.25,1,1,1
1.2452,-0.15158,0.066138,1,-57.5,1.488,922.25,1,1,1
0.014071,0.95081,0.066138,1,-57.0,5.981,923.25,1,1,0
0.35411,0.95081,0.12315,1,-57.5,0.57678,922.75,1,1,0
0.34238,0.98526,0.12315,1,-57.5,4.9287,921.75,1,1,0
0.34238,0.98526,0.12315,1,-59.0,0.041417,920.25,1,1,0
0.9052,-0.025263,-0.070699,1,-58.0,5.9104,920.75,1,1,1
1.0811,-0.059712,0.020525,1,-57.5,0.96948,923.25,1,1,1
1.1397,-0.071196,0.054735,1,-57.5,1.7825,922.25,1,1,1
0.40101,0.97377,0.12315,1,-58.0,0.58905,923.25,1,1,0
0.37756,0.95081,0.14596,1,-57.0,4.9179,921.75,1,1,0
-0.10318,1.0197,-0.047893,1,-57.0,0.067495,922.75,1,1,0
-0.12663,0.95081,0.077541,1,-59.5,6.1344,925.75,1,1,0
0.49481,0.92784,0.20297,1,-59.0,1.1106,922.75,1,1,0
0.49481,0.90487,0.14596,1,-58.0,0.28532,922.75,1,1,0
1.339,-0.17454,0.10035,1,-57.0,2.0249,921.75,1,1,1
1.2452,-0.15158,0.066138,1,-58.5,0.63967,923.25,1,1,1
0.48309,0.88191,0.16876,2,-57.0,0.033748,924.25,1,1,0
0.084423,0.91636,0.2828,2,-52.0,5.4104,921.75,1,1,0
0.49481,0.87042,0.27139,2,-57.0,5.1864,923.25,1,1,0
0.33066,0.88191,0.25999,2,-57.5,1.3913,924.25,1,1,0
0.27203,0.96229,0.13456,2,-57.5,1.422,925.75,1,1,0
0.27203,0.93932,0.2942,2,-58.0,0.090505,920.75,1,1,0
0.15478,0.96229,0.20297,2,-57.0,5.2385,923.25,1,1,0
0.14305,0.92784,0.18017,2,-57.0,5.3735,921.75,1,1,0
0.072698,1.0312,0.12315,2,-57.0,0.98328,924.25,1,1,0
0.27203,0.95081,0.16876,2,-57.5,5.5116,923.25,1,1,0
0.20168,0.97377,0.16876,2,-57.5,1.7303,925.25,1,1,0
0.34238,0.85894,0.12315,2,-56.5,5.3643,922.25,1,1,0
0.014071,0.99674,0.10035,2,-58.0,1.2149,925.75,1,1,0
0.0023451,1.0082,0.12315,2,-56.5,5.2662,923.25,1,1,0
0.22513,0.92784,0.23718,2,-57.0,4.8658,923.75,1,1,0
0.10787,0.96229,-0.059296,2,-56.5,2.0402,924.25,1,1,0
0.24858,0.90487,0.16876,2,-57.5,4.855,925.25,1,1,0
0.27203,0.96229,0.13456,2,-58.0,0.4694,920.75,1,1,0
0.13132,0.95081,0.16876,2,-57.0,1.2456,925.25,1,1,0
0.34238,0.85894,0.12315,2,-57.5,0.95874,925.75,1,1,0
0.33066,0.88191,0.25999,2,-57.5,1.0937,925.75,1,1,0
0.24858,0.87042,0.25999,2,-52.0,4.5437,923.25,1,1,0
0.38928,0.90487,0.18017,2,-56.5,4.3212,923.75,1,1,0
0.10787,0.95081,0.16876,2,-58.5,0.99862,925.75,1,1,0
0.48309,0.88191,0.16876,2,-57.5,5.6589,925.25,1,1,0
0.2603,0.92784,0.22578,2,-56.5,0.8667,924.75,1,1,0
0.10787,0.97377,0.18017,2,-57.5,1.1873,925.75,1,1,0
0.33066,0.88191,0.25999,2,-58.0,4.2522,925.25,1,1,0
0.49481,0.87042,0.27139,2,-57.5,4.7968,924.25,1,1,0
0.15478,0.96229,0.20297,2,-57.5,4.9379,924.25,1,1,0
-0.39632,0.70966,0.13456,2,-56.5,5.8966,922.75,1,1,0
0.27203,0.93932,0.2942,2,-57.5,1.2625,923.75,1,1,0
0.49481,0.87042,0.27139,2,-57.0,6.1819,921.75,1,1,0
0.18995,0.97377,0.27139,2,-57.0,0.79153,925.75,1,1,0
-0.39632,0.70966,0.13456,2,-57.0,4.875,923.75,1,1,0
0.15478,0.96229,0.20297,2,-57.5,5.2048,922.75,1,1,0
0.0023451,1.0082,0.12315,2,-57.0,4.6219,924.75,1,1,0
0.17823,0.92784,0.20297,2,-57.0,5.2554,922.75,1,1,0
0.2603,0.92784,0.22578,2,-57.5,4.5943,922.75,1,1,0
0.28376,0.91636,0.23718,2,-57.0,0.058291,920.25,1,1,0
0.36583,0.84746,0.043332,2,-57.0,1.9512,925.75,1,1,0
0.20168,0.97377,0.13456,2,-57.5,0.51849,925.25,1,1,0
0.13132,1.0197,0.077541,2,-57.5,0.87284,924.75,1,1,0
0.33066,0.88191,0.25999,2,-56.5,1.7994,923.25,1,1,0
0.20168,0.97377,0.16876,2,-57.0,0.74091,920.25,1,1,0
0.41273,0.89339,0.21438,2,-58.0,0.45099,925.75,1,1,0
0.2134,1.0082,0.13456,2,-57.0,0.82988,924.75,1,1,0
-0.19699,1.1231,0.19157,2,-50.5,0.51849,921.25,1,1,0
0.22513,0.92784,0.2828,2,-56.5,0.88511,925.25,1,1,0
0.24858,0.95081,0.14596,2,-57.5,0.58598,925.25,1,1,0
0.1665,0.92784,0.20297,2,-56.0,5.5622,921.75,1,1,0
0.41273,0.89339,0.21438,2,-57.5,0.61052,925.25,1,1,0
0.24858,0.97377,0.14596,2,-56.5,5.8767,920.25,1,1,0
0.28376,0.91636,0.23718,2,-58.5,0.99249,925.75,1,1,0
0.1665,1.0082,0.054735,2,-57.5,0.71484,923.25,1,1,0
1.2804,-0.17454,0.088944,3,-49.0,5.1281,921.75,1,1,1
1.1632,-0.15158,0.11175,3,-48.0,4.7385,921.25,1,1,1
0.92865,-0.059712,-0.025087,3,-48.0,5.4288,920.25,1,1,1
1.1163,-0.18603,0.10035,3,-48.0,5.3214,920.25,1,1,1
1.1983,-0.15158,0.10035,3,-50.5,2.7765,924.25,1,1,1
0.91693,-0.048229,-0.0022806,3,-48.0,5.484,920.25,1,1,1
0.91693,-0.036746,-0.047893,3,-49.5,5.846,921.25,1,1,1
0.92865,0.02067,0.031928,3,-47.5,4.8458,921.25,1,1,1
1.3039,-0.19751,0.13456,3,-48.5,4.4547,921.75,1,1,1
1.1514,-0.20899,-0.025087,3,-48.0,5.1496,920.75,1,1,1
1.2218,-0.17454,0.14596,3,-48.0,4.1954,921.75,1,1,1
1.0811,-0.11713,0.10035,3,-48.0,4.7339,920.75,1,1,1
0.91693,0.0091865,0.043332,3,-51.0,5.9733,924.25,1,1,1
0.51826,0.89339,0.14596,3,-65.5,0.79767,920.25,1,1,0
