x-axis,y-axis,z-axis,sensor,rssi,phase,frequency,room_id,gender,activity
0.7645,0.37665,-0.70927,2,-49.5,1.8715,923.25,2,0,0
0.31893,0.1355,-0.94873,2,-58.5,6.2571,925.25,2,0,1
0.20168,0.87042,0.054735,2,-68.0,4.7385,921.25,2,0,0
0.18995,0.15847,-0.98294,2,-58.5,0.19788,924.75,2,0,1
0.084423,0.25033,-1.04,2,-58.5,6.0025,925.75,2,0,1
0.49481,0.44555,-0.8119,2,-49.5,2.2273,923.25,2,0,0
0.049247,0.26182,-1.0514,2,-59.0,5.9917,925.75,2,0,1
0.43619,0.87042,0.020525,2,-59.0,0.65194,923.25,2,0,0
0.56517,0.39961,-0.67506,2,-51.5,0.14726,922.25,2,0,1
0.36583,0.12402,-0.93733,2,-58.5,0.39884,924.25,2,0,1
0.18995,0.21588,-0.98294,2,-58.5,5.9288,925.75,2,0,1
0.24858,0.15847,-0.98294,2,-58.5,6.2617,925.25,2,0,1
0.50654,0.36516,-0.91452,2,-49.0,0.13806,922.75,2,0,1
0.1196,0.21588,-1.0172,2,-58.5,5.9595,925.75,2,0,1
0.049247,0.26182,-1.0514,2,-58.5,0.98635,923.25,2,0,1
0.24858,0.67521,-0.8119,2,-49.0,0.60746,920.75,2,0,0
-0.032831,0.89339,0.066138,2,-63.0,5.6067,924.75,2,0,0
0.14305,0.22737,-1.0057,2,-58.5,6.2004,925.25,2,0,1
0.084423,0.25033,-1.04,2,-58.5,0.14726,924.75,2,0,1
0.50654,0.36516,-0.91452,2,-49.5,0.14266,922.75,2,0,1
0.58862,0.42258,-0.89172,2,-51.0,2.3899,925.25,2,0,0
0.084423,0.25033,-1.04,2,-58.5,6.1973,925.25,2,0,1
0.1196,0.25033,-1.0172,2,-58.5,0.64734,923.75,2,0,1
0.17823,0.2044,-0.98294,2,-58.5,0.40804,924.25,2,0,1
0.084423,0.19292,-1.0514,2,-58.0,1.4021,922.25,2,0,1
0.060972,0.25033,-1.0514,2,-58.5,6.208,925.25,2,0,1
0.1196,0.22737,-1.0172,2,-58.5,0.49394,924.25,2,0,1
0.31893,0.96229,-0.013684,2,-58.5,5.4303,921.25,2,0,0
0.20168,1.0197,-0.082102,2,-62.0,1.3208,924.25,2,0,0
0.29548,0.15847,-0.96014,2,-58.5,6.2556,925.25,2,0,1
0.58862,0.43406,-0.77769,2,-48.5,5.1388,921.25,2,0,0
-0.11491,1.0427,-0.28736,2,-59.0,5.2125,922.75,2,0,0
0.1196,0.25033,-1.0172,2,-58.5,0.14266,924.75,2,0,1
0.2603,0.15847,-0.96014,2,-58.5,0.48474,924.25,2,0,1
0.1196,0.98526,-0.16192,2,-61.5,5.1941,925.25,2,0,0
0.096148,0.23885,-1.04,2,-58.5,1.4557,922.25,2,0,1
0.44791,0.22737,-0.93733,2,-49.0,0.3835,920.25,2,0,1
0.62379,0.089569,-0.72067,2,-47.5,5.7064,921.25,2,0,1
0.29548,0.14698,-0.94873,2,-59.0,0.1626,924.75,2,0,1
0.54171,0.51445,-0.78909,2,-46.5,4.2292,922.25,2,0,0
0.41273,0.93932,-0.093505,2,-61.5,0.76852,921.25,2,0,0
1.1983,0.1355,-0.11631,3,-61.5,5.2508,922.75,2,0,1
0.41273,0.97377,0.043332,3,-59.0,4.3964,923.75,2,0,0
0.33066,0.96229,-0.025087,3,-67.0,4.1157,922.75,2,0,0
1.1983,0.1355,-0.11631,3,-61.5,5.1266,920.25,2,0,1
0.60034,0.84746,-0.21894,3,-59.0,0.18561,920.75,2,0,0
0.44791,0.22737,-0.93733,3,-61.0,1.8853,920.25,2,0,1
0.72932,0.078086,-0.72067,3,-59.5,6.0715,920.25,2,0,1
0.62379,0.25033,-0.80049,3,-59.5,6.0562,920.75,2,0,1
0.49481,0.33072,-0.85751,3,-63.5,4.3059,925.75,2,0,1
0.60034,0.84746,-0.21894,3,-59.0,5.803,922.25,2,0,0
0.060972,1.1231,0.031928,3,-61.5,2.5648,920.25,2,0,0
1.0928,0.14698,-0.50401,3,-61.5,5.461,920.75,2,0,1
0.54171,0.35368,-0.94873,3,-59.0,0.38656,920.75,2,0,1
0.67069,0.79004,-0.32157,3,-61.5,1.4788,925.25,2,0,0
0.28376,0.93932,-0.35577,3,-68.0,2.6937,923.25,2,0,0
0.56517,0.39961,-0.67506,3,-61.0,6.1144,923.25,2,0,1
0.58862,0.42258,-0.89172,3,-62.0,2.729,923.25,2,0,0
0.35411,0.98526,0.0091224,3,-64.0,0.99709,921.75,2,0,0
0.49481,0.76708,-0.48121,3,-59.0,5.7724,924.25,2,0,0
0.31893,0.96229,-0.013684,3,-61.5,1.1305,920.75,2,0,0
0.44791,0.68669,-0.74348,3,-59.0,5.6742,921.75,2,0,0
0.28376,0.95081,-0.33297,3,-60.0,1.6659,923.25,2,0,0
0.43619,0.31923,-0.89172,3,-64.5,0.77619,924.75,2,0,1
0.1196,0.98526,-0.16192,3,-62.0,0.77159,922.75,2,0,0
0.30721,0.81301,-0.67506,3,-58.5,4.7277,922.75,2,0,0
0.20168,0.87042,0.054735,3,-67.0,4.7615,921.75,2,0,0
0.44791,0.90487,-0.25315,3,-62.0,1.3591,921.25,2,0,0
0.29548,1.0427,-0.0022806,3,-65.5,0.38196,922.25,2,0,0
0.17823,1.0197,-0.16192,3,-60.5,5.2769,920.75,2,0,0
0.40101,0.97377,-0.13912,3,-66.0,5.3843,922.25,2,0,0
1.1983,0.1355,-0.11631,3,-60.5,1.9788,922.75,2,0,1
0.58862,0.42258,-0.89172,3,-62.0,2.1936,923.25,2,0,0
0.31893,0.65224,-0.8233,3,-59.5,0.99402,921.25,2,0,0
1.1749,-0.059712,-0.48121,3,-65.5,0.14266,924.25,2,0,1
0.35411,0.98526,0.0091224,3,-63.5,1.8899,920.75,2,0,0
0.87003,0.02067,-0.68646,3,-64.5,0.37276,925.25,2,0,1
0.10787,1.0312,-0.12771,3,-62.0,6.1635,921.75,2,0,0
-0.11491,1.0427,-0.28736,3,-71.0,4.3044,920.25,2,0,0
0.62379,0.089569,-0.72067,3,-60.0,5.2385,921.25,2,0,1
0.35411,0.98526,-0.047893,3,-59.5,4.921,924.75,2,0,0
0.34238,0.93932,0.020525,3,-62.5,5.3582,922.25,2,0,0
0.22513,0.98526,0.031928,1,-49.0,5.7141,921.75,2,0,0
0.50654,0.82449,-0.11631,1,-68.5,5.283,921.75,2,0,0
0.34238,0.93932,0.15736,1,-51.5,6.0485,924.25,2,0,0
0.41273,0.90487,0.043332,1,-69.5,6.2126,921.25,2,0,0
0.22513,0.98526,0.031928,1,-49.0,5.803,921.75,2,0,0
0.24858,0.98526,0.020525,1,-59.0,1.5693,922.25,2,0,0
0.049247,1.0082,0.12315,1,-63.5,2.7596,922.75,2,0,0
0.22513,0.98526,0.031928,1,-49.0,5.4042,921.75,2,0,0
0.37756,0.30775,-0.98294,2,-49.0,2.6477,920.75,2,0,1
0.33066,0.48,-0.92593,2,-49.5,1.7319,923.25,2,0,1
0.51826,0.2733,-0.88031,2,-50.5,1.9988,921.75,2,0,1
0.29548,0.29627,-0.99434,2,-51.5,1.2164,923.25,2,0,1
0.54171,0.22737,-0.92593,2,-52.0,1.2839,923.25,2,0,1
0.47136,0.43406,-0.85751,2,-48.5,2.5111,921.75,2,0,1
0.17823,0.33072,-1.04,2,-50.5,2.9008,921.25,2,0,1
0.24858,0.50296,-0.94873,2,-48.5,2.2688,922.25,2,0,1
0.23685,0.33072,-1.0286,2,-50.5,1.669,922.25,2,0,1
0.24858,0.44555,-0.98294,2,-52.0,1.9589,922.75,2,0,1
0.37756,0.50296,-0.91452,2,-48.5,2.258,922.25,2,0,1
0.36583,0.50296,-0.90312,2,-48.0,3.6064,920.25,2,0,1
0.44791,0.26182,-0.97154,2,-50.5,1.7856,922.25,2,0,1
0.40101,0.28478,-0.97154,2,-49.0,6.2571,920.25,2,0,1
0.31893,0.33072,-1.0057,2,-50.0,2.054,921.75,2,0,1
0.30721,0.49148,-0.93733,2,-48.5,2.2672,922.25,2,0,1
0.52999,0.43406,-0.8233,2,-47.5,0.13346,920.75,2,0,1
0.34238,0.46851,-0.92593,2,-49.5,1.7825,923.25,2,0,1
0.30721,0.29627,-1.0172,2,-50.0,1.9788,921.75,2,0,1
0.28376,0.33072,-1.0172,2,-52.0,1.7564,923.25,2,0,1
0.54171,0.39961,-0.8461,2,-48.5,2.2964,922.25,2,0,1
0.43619,0.26182,-0.98294,2,-49.0,2.327,921.25,2,0,1
0.34238,0.29627,-1.0057,2,-49.5,2.3194,921.25,2,0,1
0.2134,0.53741,-0.94873,2,-50.5,1.422,923.75,2,0,1
0.30721,0.51445,-0.93733,2,-50.0,1.4419,923.75,2,0,1
0.41273,0.45703,-0.88031,2,-48.0,3.1201,920.75,2,0,1
0.23685,0.45703,-0.97154,2,-52.5,0.76085,924.75,2,0,1
0.23685,0.51445,-0.91452,2,-48.5,6.2126,920.75,2,0,1
0.072698,0.64076,-0.98294,2,-49.0,2.4329,921.75,2,0,1
0.51826,0.22737,-0.93733,2,-50.0,1.9681,921.75,2,0,1
0.30721,0.2733,-1.0286,2,-48.5,6.0945,920.25,2,0,1
0.37756,0.26182,-1.0057,2,-49.0,2.3347,921.25,2,0,1
0.28376,0.29627,-1.0286,2,-49.0,2.6338,920.75,2,0,1
0.44791,0.26182,-0.97154,2,-51.0,1.5263,922.75,2,0,1
0.33066,0.31923,-1.0172,2,-50.0,2.3593,921.25,2,0,1
0.24858,0.33072,-1.0286,2,-49.5,2.6753,920.75,2,0,1
0.68242,0.1355,-0.89172,2,-48.0,2.6384,920.75,2,0,1
0.30721,0.51445,-0.92593,2,-47.5,3.5435,920.25,2,0,1
0.50654,0.21588,-0.92593,2,-51.0,2.3424,922.25,2,0,1
0.34238,0.48,-0.92593,2,-52.0,0.96794,924.75,2,0,1
0.51826,0.18143,-0.92593,2,-50.5,2.5924,921.75,2,0,1
0.34238,0.33072,-1.0057,2,-49.5,2.6584,920.75,2,0,1
0.28376,0.28478,-1.0286,2,-48.5,2.3884,921.25,2,0,1
0.17823,0.33072,-1.04,2,-50.5,2.123,922.25,2,0,1
0.2603,0.3422,-1.0286,2,-53.5,0.76392,924.25,2,0,1
0.36583,0.30775,-0.97154,2,-50.0,2.0617,921.75,2,0,1
0.40101,0.50296,-0.89172,2,-48.0,6.1375,921.25,2,0,1
0.29548,0.51445,-0.92593,2,-50.0,1.4834,923.75,2,0,1
0.28376,0.31923,-1.0057,2,-49.5,2.3501,921.25,2,0,1
0.23685,0.3422,-1.0286,2,-52.0,1.1229,923.25,2,0,1
0.31893,0.46851,-0.93733,2,-49.0,2.3086,922.25,2,0,1
0.27203,0.3422,-1.0172,2,-49.0,2.6016,920.75,2,0,1
0.33066,0.49148,-0.92593,2,-47.5,3.5588,920.25,2,0,1
0.40101,0.49148,-0.89172,2,-48.5,6.1344,921.25,2,0,1
0.35411,0.49148,-0.89172,2,-48.0,6.0562,921.25,2,0,1
0.54171,0.39961,-0.85751,2,-51.5,1.0216,924.75,2,0,1
0.57689,0.88191,-0.082102,2,-62.0,0.6274,922.75,2,0,0
0.41273,0.45703,-0.92593,2,-51.0,1.2947,924.25,2,0,1
0.48309,0.21588,-0.94873,2,-50.5,1.7365,922.25,2,0,1
0.31893,0.30775,-1.0057,2,-49.0,5.8383,920.75,2,0,1
0.51826,0.46851,-0.8347,2,-50.5,1.5723,924.75,2,0,1
0.17823,0.37665,-1.0514,2,-50.0,2.2457,921.25,2,0,1
0.34238,0.45703,-0.93733,2,-48.0,6.0715,921.25,2,0,1
0.29548,0.28478,-1.0286,2,-50.5,1.7902,922.25,2,0,1
0.30721,0.33072,-1.0172,2,-52.5,0.89584,923.75,2,0,1
0.40101,0.28478,-0.97154,2,-50.0,2.7105,920.75,2,0,1
0.51826,0.46851,-0.8347,2,-50.5,1.5386,924.75,2,0,1
0.30721,0.28478,-1.0172,2,-48.5,2.9897,920.25,2,0,1
0.34238,0.50296,-0.92593,2,-47.5,3.2444,920.75,2,0,1
0.58862,0.18143,-0.90312,2,-48.5,2.6078,920.75,2,0,1
0.2603,0.33072,-1.0286,2,-49.0,3.0327,920.25,2,0,1
0.57689,0.36516,-0.8461,2,-48.5,2.3071,922.25,2,0,1
0.28376,0.30775,-1.0172,2,-51.0,1.5186,922.75,2,0,1
0.30721,0.49148,-0.99434,2,-48.5,2.5035,921.75,2,0,1
0.35411,0.4111,-0.93733,2,-49.5,3.4377,920.25,2,0,1
0.31893,0.50296,-0.86891,2,-49.5,2.2089,922.25,2,0,1
0.30721,0.33072,-0.99434,2,-49.0,6.1559,920.25,2,0,1
0.30721,0.46851,-0.94873,2,-47.5,3.5588,920.25,2,0,1
0.68242,0.15847,-0.86891,2,-49.0,3.0327,920.25,2,0,1
0.28376,0.33072,-1.0172,2,-51.5,2.0264,922.75,2,0,1
0.30721,0.49148,-0.92593,2,-51.5,1.106,924.25,2,0,1
0.29548,0.33072,-1.0057,2,-52.0,1.3254,923.25,2,0,1
0.35411,0.49148,-0.91452,2,-51.0,1.2395,924.25,2,0,1
0.27203,0.3422,-1.0172,2,-49.0,2.5894,920.75,2,0,1
0.34238,0.49148,-0.90312,2,-49.0,2.0264,922.75,2,0,1
0.27203,0.30775,-1.0057,2,-49.5,2.6783,920.75,2,0,1
0.28376,0.28478,-1.0172,2,-49.0,2.327,921.25,2,0,1
0.58862,0.38813,-0.8233,2,-51.0,1.2655,924.25,2,0,1
0.35411,0.46851,-0.92593,2,-47.5,3.5435,920.25,2,0,1
0.28376,0.29627,-1.0057,2,-52.0,1.2671,923.25,2,0,1
0.29548,0.33072,-1.0286,2,-50.0,3.1784,920.75,2,0,1
0.20168,0.35368,-1.04,2,-52.0,1.3913,922.75,2,0,1
0.31893,0.35368,-0.99434,2,-50.0,1.988,921.75,2,0,1
0.30721,0.50296,-0.93733,2,-51.0,1.3085,924.25,2,0,1
0.35411,0.48,-0.91452,2,-51.0,1.2732,924.25,2,0,1
0.37756,0.30775,-0.98294,2,-49.0,2.6047,920.75,2,0,1
0.33066,0.46851,-0.92593,2,-51.5,1.0186,924.75,2,0,1
0.30721,0.29627,-1.0057,2,-48.5,2.9422,920.25,2,0,1
0.37756,0.29627,-1.0057,2,-53.0,1.0753,923.75,2,0,1
0.29548,0.46851,-0.90312,2,-50.5,1.4021,923.75,2,0,1
0.51826,0.22737,-0.93733,2,-50.5,1.5079,922.75,2,0,1
0.17823,0.37665,-0.96014,2,-48.5,2.4406,920.75,2,0,1
0.30721,0.52593,-0.92593,2,-48.5,2.235,922.25,2,0,1
0.37756,0.49148,-0.91452,2,-49.5,2.5372,921.75,2,0,1
0.43619,0.2733,-0.98294,2,-49.5,2.347,921.25,2,0,1
0.54171,0.2044,-0.91452,2,-49.5,2.0509,921.75,2,0,1
0.20168,0.33072,-1.04,2,-49.0,3.5005,920.25,2,0,1
0.36583,0.50296,-0.91452,2,-51.0,1.1689,924.25,2,0,1
0.49481,0.22737,-0.92593,2,-50.5,1.7717,922.25,2,0,1
0.28376,0.31923,-0.99434,2,-51.5,1.5616,922.75,2,0,1
0.27203,0.33072,-1.0172,2,-52.5,1.04,923.75,2,0,1
0.34238,0.28478,-0.99434,2,-48.5,6.2126,920.25,2,0,1
0.30721,0.28478,-1.0057,2,-48.0,2.6553,920.75,2,0,1
0.36583,0.29627,-0.98294,2,-48.5,6.1344,920.25,2,0,1
0.33066,0.35368,-1.0057,2,-49.0,2.5848,920.75,2,0,1
0.31893,0.51445,-0.90312,2,-49.5,2.5341,921.75,2,0,1
0.63552,0.38813,-0.8119,2,-49.5,2.2826,922.25,2,0,1
0.24858,0.30775,-1.0172,2,-51.5,1.5033,922.75,2,0,1
0.55344,0.2044,-0.91452,2,-50.5,1.7748,922.25,2,0,1
0.33066,0.51445,-0.91452,2,-50.5,1.7288,923.25,2,0,1
0.30721,0.29627,-1.0172,2,-49.5,2.0709,921.75,2,0,1
0.57689,0.38813,-0.8347,2,-49.0,2.281,922.25,2,0,1
0.34238,0.39961,-0.92593,2,-51.0,2.2151,922.25,2,0,1
0.31893,0.50296,-0.93733,2,-48.0,2.5955,921.75,2,0,1
0.35411,0.4111,-0.93733,2,-49.5,3.4499,920.25,2,0,1
0.34238,0.48,-0.92593,2,-48.0,2.9268,921.25,2,0,1
0.30721,0.46851,-0.94873,2,-49.0,2.7719,921.25,2,0,1
0.38928,0.26182,-0.97154,2,-50.0,3.252,920.75,2,0,1
0.24858,0.33072,-1.0286,2,-49.5,3.5972,920.25,2,0,1
0.33066,0.31923,-1.0172,2,-49.0,3.0357,920.25,2,0,1
0.52999,0.2044,-0.92593,2,-52.5,1.0032,923.75,2,0,1
0.48309,0.45703,-0.86891,2,-48.5,2.2933,922.25,2,0,1
0.23685,0.33072,-1.0286,2,-49.0,6.0899,920.25,2,0,1
0.31893,0.50296,-0.91452,2,-50.5,1.7625,923.25,2,0,1
0.45964,0.2733,-0.97154,2,-53.0,0.71023,924.25,2,0,1
0.30721,0.46851,-0.93733,2,-51.5,1.264,924.25,2,0,1
0.42446,0.23885,-0.97154,2,-50.0,1.6935,922.25,2,0,1
0.2603,0.35368,-1.04,2,-49.5,2.3577,921.25,2,0,1
0.54171,0.42258,-0.8233,2,-50.0,1.2287,923.75,2,0,1
0.22513,0.51445,-0.96014,2,-48.0,3.4499,920.25,2,0,1
0.22513,0.76708,-0.72067,2,-52.5,2.0678,924.25,2,0,0
0.29548,0.29627,-1.0172,2,-48.5,2.6507,920.75,2,0,1
0.36583,0.29627,-1.0057,2,-50.5,1.7671,922.25,2,0,1
0.33066,0.51445,-0.93733,2,-48.5,2.281,922.25,2,0,1
0.35411,0.48,-0.91452,2,-47.5,0.078233,920.75,2,0,1
0.31893,0.28478,-1.0172,2,-49.0,2.3424,921.25,2,0,1
0.43619,0.36516,-0.89172,2,-51.5,2.3792,921.75,2,0,1
0.29548,0.29627,-1.0172,2,-48.5,2.6661,920.75,2,0,1
0.34238,0.48,-0.92593,2,-48.5,2.5265,921.75,2,0,1
0.29548,0.28478,-1.0172,2,-49.5,1.7564,922.25,2,0,1
0.35411,0.45703,-0.92593,2,-51.0,1.3484,924.25,2,0,1
0.30721,0.31923,-1.0057,2,-50.5,1.4527,922.75,2,0,1
0.49481,0.19292,-0.94873,2,-48.5,2.6875,920.75,2,0,1
0.44791,0.2733,-0.96014,2,-53.0,0.69796,924.25,2,0,1
0.38928,0.49148,-0.90312,2,-52.0,1.0431,924.75,2,0,1
0.29548,0.29627,-1.0172,2,-48.5,2.6829,920.75,2,0,1
0.31893,0.29627,-0.99434,2,-53.0,0.74858,924.25,2,0,1
0.34238,0.29627,-1.0172,2,-52.0,1.7058,923.25,2,0,1
0.42446,0.29627,-0.94873,2,-49.5,2.62,920.75,2,0,1
0.34238,0.3422,-0.99434,2,-52.0,1.2364,923.25,2,0,1
0.28376,0.29627,-1.0172,2,-49.0,2.643,920.75,2,0,1
0.22513,0.51445,-0.94873,2,-48.5,2.8731,921.25,2,0,1
0.27203,0.51445,-0.94873,2,-47.5,3.5128,920.25,2,0,1
0.36583,0.48,-0.91452,2,-49.0,2.0034,922.75,2,0,1
0.55344,0.2044,-0.91452,2,-49.0,2.0233,921.75,2,0,1
0.24858,0.49148,-0.94873,2,-49.5,1.6904,923.25,2,0,1
0.63552,0.15847,-0.90312,2,-51.0,1.4711,922.75,2,0,1
0.38928,0.30775,-0.96014,2,-54.5,0.40957,924.75,2,0,1
0.33066,0.49148,-0.93733,2,-47.5,3.5558,920.25,2,0,1
0.29548,0.51445,-0.93733,2,-51.5,0.93113,924.75,2,0,1
0.38928,0.28478,-0.97154,2,-52.0,1.333,923.25,2,0,1
0.28376,0.31923,-1.04,2,-48.0,6.2111,920.25,2,0,1
0.29548,0.49148,-0.91452,2,-48.0,3.4959,920.25,2,0,1
0.2603,0.31923,-1.0172,2,-54.5,0.48781,924.75,2,0,1
0.38928,0.52593,-0.93733,2,-49.0,2.6599,921.75,2,0,1
0.54171,0.39961,-0.8347,2,-51.5,1.198,924.25,2,0,1
0.51826,0.21588,-0.93733,2,-49.5,2.4252,921.25,2,0,1
0.2134,0.3422,-1.0286,2,-51.0,2.2918,922.25,2,0,1
0.29548,0.29627,-1.0172,2,-49.0,2.0126,921.75,2,0,1
0.50654,0.23885,-0.92593,2,-51.0,1.4788,922.75,2,0,1
0.34238,0.51445,-0.90312,2,-49.0,2.2059,922.25,2,0,1
0.55344,0.2044,-0.91452,2,-49.5,2.0049,921.75,2,0,1
0.31893,0.48,-0.92593,2,-51.0,1.2502,924.25,2,0,1
0.30721,0.30775,-1.0057,2,-49.5,2.3393,921.25,2,0,1
0.33066,0.49148,-0.91452,2,-48.0,2.9161,921.25,2,0,1
0.2603,0.30775,-1.0172,2,-49.0,6.1528,920.25,2,0,1
0.42446,0.28478,-0.98294,2,-49.5,2.0617,921.75,2,0,1
0.51826,0.42258,-0.86891,2,-47.5,6.2694,920.75,2,0,1
0.34238,0.48,-0.90312,2,-48.0,2.8839,921.25,2,0,1
0.54171,0.19292,-0.91452,2,-49.0,6.1651,920.25,2,0,1
0.31893,0.28478,-1.0172,2,-50.5,1.4297,922.75,2,0,1
0.24858,0.38813,-0.97154,2,-51.5,1.353,922.75,2,0,1
0.45964,0.25033,-0.98294,2,-49.5,2.3424,921.25,2,0,1
0.41273,0.49148,-0.91452,2,-49.5,1.9604,922.75,2,0,1
0.17823,0.33072,-1.0286,2,-53.0,1.4419,923.75,2,0,1
